Unnamed: 0,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Con cámara de retroceso,Kilómetros,Título,Precio,Moneda,Descripción,Tipo de vendedor
8256,Jeep,Renegade,2020.0,1.8 Longitude At6,Azul,Nafta,5.0,Automática,1.8,SUV,,90554.0,Jeep Renegade 1.8 Longitude At6,27500000.0,$,"¿Buscas un auto usado en Bariloche? ¡En Taraborelli encontrás la mejor selección al mejor precio!Tenemos una amplia variedad de modelos para todos los gustos, todos revisados y con garantía mecánica. Además, te ofrecemos financiación a medida para que puedas llevarte tu auto ahora mismo. ¡Y si tenés un auto usado, te lo tomamos al mejor precio del mercado!Autos usados seleccionadosGarantía mecánicaFinanciación con cuotas fijas y en pesosTomamos tu usado¡Visítanos en Luis Piedrabuena 6038 y llévate tu auto hoy mismo!Agustín Vignola - Asesor ComercialHorarios:Lun a Vie: 9 a 18 hsSáb: 9 a 13 hs",tienda
12417,BMW,X3,2009.0,2.5 Si Selective,Gris,Nafta,5.0,Manual,2.5,SUV,,270000.0,BMW X3 2.5 Si Selective,14000.0,US$,BMW X3 2.5 nafta x drive 4x42009Cuero Techo,particular
3465,BMW,X4,2025.0,30 I XDRIVE M SPORT,Negro,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,Sí,0.0,BMW X4 30 I XDRIVE M SPORT,106900.0,US$,AUTO MUNICH,concesionaria
3782,Ford,Ecosport,2014.0,1.6 Freestyle 110cv 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,,82000.0,Ford Ecosport 1.6 Freestyle 110cv 4x2,13500.0,US$,"Listo para transferir,titular único dueño,nunca fue cargada.No hay que hacerle nada. Se puede ver por la zona de ciudad evita(a cordinar)presio charlable. Vehículo en perfectas condiciones.SE ENTREGA VEHICULO UNA VES TRANSFERIDO.",particular
13308,Toyota,Corolla Cross,2023.0,2.0 Seg Cvt,Plateado,Nafta,5.0,Automática,2.0,SUV,Sí,15000.0,Toyota Corolla Cross 2.0 Seg Cvt,36500.0,US$,PARTICULAR VENDE (DUEÑO DIRECTO - UNICO DUENO):TOYOTA COROLLA CROSS 2.0 SEG (tope de gama) -MODELO MÁS FULL1) ESTADO:- Impecable.- Vehículo sacado de la Concesionaria en Julio 2023.- Se le realizó un tratamiento de acrílico que protege la pintura.- Sólo posee 15.000 km.- Entrega inmediata.- Papeles al día.2) AGREGADOS:- Polarizado.- Tratamiento de cerámico realizado el 15/07/23.Duración de mayor a 36 meses.- Tuercas De Seguridad.- Kit De Seguridad.- Cobertor De Baul.3) PAGO:- El pago es en dólares.- Puede verse en zona de Palermo (Capital Federal).,particular
9413,Renault,Duster,2017.0,2.0 Ph2 4x2 Privilege,Gris,Nafta,5.0,Manual,2.0,SUV,Sí,129000.0,Renault Duster 2.0 Ph2 4x2 Privilege,17800000.0,$,"VENDO DUSTER PRIVILEGE 2.0 FULL FULL mod 2017 4x2. CON FINANCIACIÓN (no permuto)Excelente Estado.Todos los services al día y en casas oficiales (siempre en Renault Minuto, lo último q se hizo fue:- service de los 10000 km a los 121000.- pastillas de freno a los 117000 km- Bateria 02/12/2024- Bujias 117000 km- cubiertas delanteras 25000 km, traseras 30000- rotación + alineado a los 121000 km- kit de distribución + bomba de agua a los 121000 km)Km reales 130000 km. Único DueñoU$S 14.500 / $17.800.000NO SE RECIBEN LLAMADAS POR WHATSAPP (por estafas).CÓRDOBA CAP.FINANCIACIÓN CON BANCO SANTANDEREscucho Ofertas Razonables.",particular
12670,Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv,Blanco,Nafta,5.0,Manual,2.0,SUV,,214000.0,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,16500.0,US$,"Excelente estado Ventanillas delanteras con laminado de seguridadCubiertas nuevas (menos de 10mil km) Amortiguadores nuevosUn excelente auto en prestaciones, calidad de materiales, velocidad y seguridad.",particular
8164,Nissan,Kicks,2025.0,1.6 Advance Cvt Plus,Gris,Nafta,5.0,Automática,1.6,SUV,,0.0,Nissan Kicks 1.6 Advance Cvt Plus,35530684.0,$,"Subite a tu próximo Nissan con EGEO••• PRECIO PROMOCIONAL ••••• ENTREGA INMEDIATA ••• CUPOS LIMITADOS •--------------------------------------------------------------• Contado/Financiado• Financiación a tasas preferenciales (Credinissan- Bancor- Santander- ICBC)• Stock disponible• Tomamos tu usado• Atención personalizadaCONSULTE POR OTROS MODELOS Y VERSIONES--------------------------------------------------------------*** imágenes no contractuales ***** En Córdoba, Nissan es EGEO **Nissan EGEO | Concesionario Oficial Nissan*El precio publicado NO incluye gasto de flete y formulario.",concesionaria
13303,Ford,Ecosport,2018.0,1.5 Titanium 123Cv 4X2,Negro,Nafta,3.0,Manual,1.5,SUV,,97000.0,Ford Ecosport 1.5 Titanium 123Cv 4X2,9000000.0,$,Excelente estado!!FIAT 500 SPORT 1.4 MODELO 201297.000 KMPRECIO PUBLICADO CORRESPONDE A ANTICIPO PODES RETIRARLO CON UN CAPITAL DE $8.000.000 Y CUOTAS FIJASTOMAMOS PERMUTAS AL MEJOR PRECIO DEL MERCADOCONSULTAR CON EL VENDEDOR PARA VER LA UNIDAD ESTAMOS EN BARRACAS,particular
9403,Toyota,Corolla Cross,2024.0,1.8 Hev Seg Ecvt,Gris,Híbrido/Nafta,5.0,Automática,1.8,SUV,,8000.0,Toyota Corolla Cross 1.8 Hev Seg Ecvt,48989000.0,$,"Bienvenidos a AUTOFAMILY, somos una familia dispuesta a ayudarte en la compra de tu auto!Estamos desde 1987.TOYOTA COROLLA CROSS SEG FULL 1.8 HYBRID ECVT | 2024- AÑO 2024- 8.000 KMS- MOTOR 1.8 HYBRID 122CV- TRANSMISIÓN AUTOMÁTICA ECVT.SEGURIDAD:- Sistema de antibloqueo de frenos (ABS) con Repartidor electrónico de frenado (EBD).- Sistema Pre-Colisión (PCS).- Sistema de Alerta de Cambio de Carril (LDA).- Sistema de asistencia para mantenimiento de Carril.- Alerta de punto ciego (BSM).- Sistema de Asistencia al Arranque en Pendientes (HAC).- Control de Estabilidad (VSC) y Control de Tracción (TRC).- Sensores de estacionamiento delanteros y traseros.- Cámara de retroceso.- Sistema ISOFIX.- Airbags frontales, laterales, de cortina y rodilla conductor.- Faros antiniebla.- Cierre Centralizado.- Alarma.CONFORT:- Dirección asistida eléctrica.- Climatizador bi-zona.- Computadora a bordo.- Control de velocidad crucero.- Comandos de radio al volante.- Cristales y retrovisores eléctricos. - Cargador inalámbrico para smartphones.- Tapizado de cuero.CONECTIVIDAD Y AUDIO:- Audio con Pantalla táctil de 8”, manos libres y Bluetooth.- Conectividad: Apple Car Play & Android Auto, inalámbrica.• RECIBIMOS TU USADO CON UNA EXCELENTE TASACIÓN.• 6 MESES GARANTÍA EN UNIDADES SELECCIONADAS.• FINANCIACIÓN, CUOTA UVA O CUOTA FIJA.",concesionaria
5148,Ford,Ecosport,2020.0,1.5 Se 123cv 4x2,Plateado,Nafta,5.0,Automática,1.5,SUV,,68000.0,Ford Ecosport 1.5 Se 123cv 4x2,17400.0,US$,"* SMART GARAGE VENDE * - ECOSPORT SE 4x2- MOTOR 1.5 NAFTA / CAJA AUTOMATICA- AÑO 2020- KMS 68.000- MUY BUEN ESTADO GRAL / SE ADJUNTA VIDEO MOSTRANDO TODA LA CAMIO si no podes verlo pedilo por Whatsapp* COORDINE CITA PARA VERLA- ESTAMOS EN EL BARRIO DE COGHLAN, CABA- LUNES a VIERNES  10 a 18.30hs con cita- SABADOS a combinar con anticipacion- ROMINA / MARIANO / BRIAN",particular
4684,BMW,X4,2016.0,3.0 Xdrive 35i 306cv M Package,Blanco,Nafta,5.0,Automática,3.0,SUV,,127000.0,BMW X4 3.0 Xdrive 35i 306cv M Package,46000.0,US$,"El precio publicado es sólo de contado efectivo inmediato, si usted necesita financiar una parte o entregar un usado le daríamos el precio de lista. Por favor comunicarse con un asesor de venta.",concesionaria
11640,Hyundai,Tucson,2017.0,2.0 16v,Blanco,Nafta,5.0,Manual,2.0,SUV,,73695.0,Hyundai Tucson 2.0 16v,27300000.0,$,- CONSULTE PRECIO DE CONTADO- FINANCIACIÓN EXCLUSIVA CRÉDITOS BANCOR (Consulta  otras financiaciones disponibles)- TOMAMOS TU USADO AL MEJOR PRECIO DEL MERCADO,tienda
3512,Nissan,Kicks,2019.0,1.6 Advance Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,Sí,74000.0,Nissan Kicks 1.6 Advance Cvt,22800000.0,$,"Vendo Nissan mod 2019,primera mano,se vende únicamente transferido,todo los servicios oficiales,74.000kilometros reales,sin detalles digno de ver,",particular
4845,Kia,Sorento,2010.0,2.4 Ex 4x4 6at,Negro,Nafta,5.0,Automática,2.4,SUV,,210000.0,Kia Sorento 2.4 Ex 4x4 6at,15000.0,US$,El vendedor no incluyó una descripción del producto,particular
15530,Mercedes-Benz,ML,2001.0,2.7 Ml270 Cdi Luxury At,,Diésel,5.0,Automática,2.7,SUV,,198000.0,Mercedes-Benz ML 2.7 Ml270 Cdi Luxury At,1800000.0,$,Varios sensor turbo enfriador radiador aceite sensor acelerador vidrio bomba aceite barra trasera alfombra conductor cableados relays etcConsultar,particular
15050,Toyota,Corolla Cross,2025.0,2.0 Seg Cvt,Blanco,Nafta,5.0,Automática,2.0,SUV,,0.0,Toyota Corolla Cross 2.0 Seg Cvt,51000000.0,$,Recibo menorVeniculo 0 km 2025,concesionaria
7983,Peugeot,2008,2018.0,1.6 Thp Sport,Marrón,Nafta,5.0,Manual,1.6,SUV,,49500.0,Peugeot 2008 1.6 Thp Sport,20000000.0,$,"PEUGEOT 2008 VERSION SPORT AÑO 2018 - 50.000KMEXCELENTE UNIDAD!!!!GARANTIA DEL CONCECIONARIOPOSIBILIDADES DE FINANCIACIONMANDAME WHATSAPP PARA MAS INFOAvignon Auto S.A. concesionario oficial PEUGEOT, ofrece la más amplia gama de vehículos usados seleccionados y las mejores condiciones para encontrar tu próximo auto.USADOS SELECCIONADOSAntes de ingresar al salón de ventas cada unidad es revisada por nuestros especialistas para poder ofrecer rodados en óptimo estado.",concesionaria
16129,Volkswagen,T-Cross,2025.0,1.0 200 Tsi Comfortline Aut,Azul,Nafta,5.0,Automática,1.0,SUV,Sí,0.0,Volkswagen T-Cross 1.0 200 Tsi Comfortline Aut,35450000.0,$,"Alra VW SA Concesionario Oficial VolkswagenEzequiel Kusznieryk. Asesor Comercial.Sucursal Liniers.Av. Juan B Justo 9412 (CABA)Disponibilidad full time, Whatsapp# El mejor precio del mercado, ventas a toda la República Argentina.# Mejoramos precio contado, trae tu presupuesto.# Tomamos el dólar a mejor precio mercado.# Tomamos usados en parte de pago, contamos con tasación profesional.# Financiación accesible, prendaria, personal y leasing en cuotas fijas y en pesos.# Test Drive a disposición.# Consultar disponibilidad de colores._¿Por qué Alra SA, Concesionario Oficial Volkswagen?• Somos una concesionaria oficial de VOLKSWAGEN con más de 40 años en el mercado. Contamos con un excelente equipo de asesoramiento especializado que estarán contigo desde el primer contacto hasta el retiro de su vehículo.• Stock permanente, entrega inmediata.• Brindamos soluciones de financiación con variedad de opciones adaptables a las necesidades del cliente.• Ofrecemos Test Drive para que puedas vivir la experiencia en primera persona y así poder disfrutar de tu próximo vehículo antes de tomar cualquier decisión.• Servicio de postventa bajo normas Volkswagen que valorizan aún más tu vehículo, accesorios, mantenimiento, repuestos y todo aquello que necesites.• Nuestra misión y ética se fortalecen mediante la transparencia, honestidad y trabajo, nos permite crear un ecosistema de excelencia dónde comprar tu vehículo sea rápido, seguro y muy confiable.• Nuestros clientes son los que mejores representan lo que somos como empresa. Son nuestro núcleo para cada día ser los mejores en el sector.- Imágenes Ilustrativas.",tienda
6803,Citroën,C4 Cactus,2025.0,1.6 Thp 165 Shine At6,Gris,Nafta,4.0,Automática,1.6,SUV,,0.0,Citroën C4 Cactus 1.6 Thp 165 Shine At6,30500000.0,$,Citroen //Peugeot //Renault// Fiat// JeepENTREGA INMEDIATA –PROMOCIONES Y DESCUENTOS DE EXCLUSIVOS MENCIONANDO VENTAS DIGITALES E-COMMERCE  A     Cristian Lencina*DESCUENTOS EXCLUSIVOS POR COMPRA ONLINE ENVIANOS UN WHATSAPP*         ENTREGA INMEDIATA,concesionaria
3043,Ford,Kuga,2012.0,2.5 Trend Mt 4x4 (ku01/ku04),Negro,Nafta,5.0,Manual,2.5,SUV,,139000.0,Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04),13000.0,US$,Vehículo listo para transferir,particular
15782,Renault,Duster,2013.0,2.0 4x4 Luxe 138cv,Verde,Nafta,5.0,Manual,2.0,SUV,No,120000.0,Renault Duster 2.0 4x4 Luxe 138cv,14900000.0,$,"Climatizador frío/calorDirecciónCaja manual de 5taPack electrónico x4Cierre centralizadoFaros rompenieblaAirbag conductor y acompañanteValor: $14.900.000 + transferencia.Financia con anticipo de $8.300.000 + cuotas fijas en pesos.EL VEHÍCULO SALE TRANSFERIDO Y ASEGURADO CON: VTV, LIBRE DE MULTAS/DEUDAS, PATENTES AL DÍA, TITULO Y DEMÁSSOMOS AUTOMOTORES JAC. NOS DEDICAMOS A LA COMPRA/VENTA de VEHÍCULOS USADOS SELECCIONADOS Y/O 0km BRINDÁNDOTE LA MEJOR ATENCIÓN PERSONALIZADA!Ofrecemos: PLAN CONSIGNACIÓN 100% GRATUITO.FINANCIAMIENTO EN CUOTAS INAMOVIBLES (FIJAS Y EN PESOS)ACEPTAMOS PERMUTAS A PARTIR DEL 2006.",concesionaria
11987,Jeep,Renegade,2025.0,WILLYS 4X4 AT9 1.3T,Blanco,Nafta,5.0,Automática,1.3,SUV,,0.0,Jeep Renegade WILLYS 4X4 AT9 1.3T,43900000.0,$,"**CONCESIONARIO OFICIAL CAR DISTRICT - JEEP  Y RAM***TE AGRADECEMOS TU CONTACTO POR WHATSAPP PARA UNA RAPIDA ATENCION**NUESTROS ASESORES ESTAN LISTOS PARA ATENDERTE*ENTREGA INMEDIATA !!! UNIDADES CON CERTIFICADO LISTAS PARA PATENTAR !!!FINANCIA HASTA $18.000.000 CON TASA FIJA !!!FINANCIA HASTA $30.000.000 CON CREDITOS UVA !!! TOMAMOS TU USADO , LO COTIZAMOS AL INSTANTE AL MEJOR VALOR CONTACTATE YA MISMO ! *SOMOS PARTE DEL GRUPO TREPAT , TRAYECTORIA,SEGURIDAD Y CONFIANZA*NO BUSQUES MAS , TU JEEP LO COMPRAS CON  NOSOTROS !",tienda
14214,Nissan,X-Trail,2025.0,2.5 Exclusive Cvt Xtronic,Gris,Nafta,5.0,Automática,2.5,SUV,,0.0,Nissan X-Trail 2.5 Exclusive Cvt Xtronic,63500000.0,$,"Bienvenido a NEOSTAR, tu Concesionario Oficial de confianza en Rosario y sus alrededores. Desde 1996, nos hemos comprometido a ofrecer asesoramiento de primera calidad a nuestros clientes, representando marcas de renombre como Jeep, Dodge, Ram, Chrysler, Nissan, Kia, Suzuki, Honda y Subaru.En NEOSTAR, nos enorgullece ofrecer una amplia gama de vehículos usados exclusivos. Con un promedio de más de 90 vehículos usados mensuales, cada uno de nuestros automóviles pasa por un riguroso proceso de peritaje mecánico para garantizar la calidad y fiabilidad. Además, todos nuestros vehículos usados vienen respaldados por una garantía y cuentan con toda la documentación necesaria para una transferencia sin complicaciones, gracias a nuestros experimentados gestores.¿Buscas cambiar tu vehículo actual? En NEOSTAR, aceptamos permutas y también compramos vehículos de todas las marcas. Confía en nosotros para obtener una valoración justa y transparente.Encuéntranos en nuestras ubicaciones en Rosario, Santa Fe (capital), Funes y Cañada de Gómez, y descubre por qué NEOSTAR es tu destino confiable para todas tus necesidades automotrices.",concesionaria
13784,Toyota,Corolla Cross,2025.0,1.8 Hev Seg Ecvt,Azul,Híbrido/Nafta,5.0,Automática,1.8,SUV,,0.0,Toyota Corolla Cross 1.8 Hev Seg Ecvt,46000.0,US$,Toyota Corolla Cross 1.8 Hev Seg Ecvt- Excelente Estado- Tomamos Permutas- FinanciamosR*A,tienda
13876,Toyota,SW4,2019.0,2.8 Srx 204Cv 4X4 7As At,Gris,Diésel,5.0,Automática,,SUV,Sí,23154.0,Toyota Sw4 Srx At 7 Asientos Año 2019,47000.0,US$,"VENDO TOYOTA SW4 2019 UNICO DUEÑO, PAPELES AL DIA. INTERIOR CUERO MARRON, CAJA AUTOMATICA, 7 ASIENTOS, LA MAS FULL SE ESCUCHAS OFERTAS",particular
10262,Ford,Ecosport,2014.0,1.6 Se 110cv 4x2,Beige,Nafta,5.0,Manual,1.6,SUV,,169500.0,Ford Ecosport 1.6 Se 110cv 4x2,15500000.0,$,"FORD ECOSPORT SE 2014 CON GNC | 169MilKms.1.6 Nafta/GNC  || 169mil kms.Aire - Dirección - Lev cristales - Airbags - ABS - LlantasGARANTÍA DE 3 MESES EN MOTOR, CAJA Y ELECTRÓNICARecorda que recibimos tu usado al mejor precio.Financiación Exclusiva: UVA O CUOTA FIJA.Créditos BANCORCreditos Santander Rio..Más info: Av. Fuerza Aérea 3538 - 3515 3000 69 Guillermo - IG @CATRINABESSOAUTOMOTORES",concesionaria
4153,Renault,Duster,2017.0,2.0 Ph2 4x4 Privilege,Marrón,Nafta,5.0,Manual,2.0,SUV,Sí,160000.0,Renault Duster 2.0 Ph2 4x4 Privilege,22500000.0,$,El vendedor no incluyó una descripción del producto,particular
14258,Renault,Duster,2016.0,1.6 Ph2 4x2 Privilege 110cv,Gris,Nafta,5.0,Manual,1.6,SUV,,113804.0,Renault Duster 1.6 Ph2 4x2 Privilege 110cv,17900000.0,$,"Bienvenidos a FLORIDA GARAGE en QUILMES.Mi nombre es Cristian y soy asesor comercial para tu próximo auto.Información del Vehículo:#El vehículo se encuentra en muy buenas condiciones.#Excelente nivel de equipamiento#El aire funciona. (Pregunta Frecuente)#Vtv.#Muy buen estado de interior y exterior#Verificacion Policial.#Grabado de autopartes.#La versión ""Privilege"" agrega estos opcionales de fabrica:      *Llantas de aleación.      *Cámara de marcha atrás.      *Cierre centralizado y alarma con comando en llave original.      *Volante de cuero.      *Espejos retrovisores electricos.#El auto se entrega si o si Transferido y al día de multas y patentes.SISTEMA DE FINANCIACIÓN - ANTICIPO Y CUOTA FIJA -ANTICIPO MINIMO = $9.100.000 (no incluido los gastos de transferencia y prenda).12 Cuotas de $1.150.0018 Cuotas de $890.00024 Cuotas de $770.00036 Cuotas de $650.000Valor de cuotas informadas sujetas al perfil crediticio del cliente.Al valor de las cuotas hay que sumar el seguro del vehículo.REQUISITOS: DNI y no estar en el Veraz.Si usted posee un valor superior al Anticipo Mínimo, por favor enviameun mensaje y realizare el presupuesto correspondiente a su anticipo.IMPORTANTE: Si usted posee un vehículo puede entregarlo como anticipo.Nuestros servicios:*Compra, venta y consignación de vehículos usados.*Financiación en cuotas fijas y en pesos.*Vehículos con verificación técnica vehicular al día.*Grabado de autopartes.*Tomamos tu vehículo usado.*Gestoría completa automotor.*Contamos con el apoyo de un bróker de seguros automotor para ofrecer cotización.Por favor si tiene alguna duda, déjenos su mensaje y responderemos a la brevedad.Muchas gracias.",concesionaria
10889,Jeep,Renegade,2025.0,1.8 Sport At6,Blanco,Nafta,5.0,Automática,1.8,SUV,Sí,0.0,Jeep Renegade 1.8 Sport At6,30390000.0,$,"¡TU JEEP RENEGADE TE ESTÁ ESPERANDO EN JEEP RUSSONIELLO NORDELTA!Si estás buscando una SUV que combine diseño, tecnología y robustez, la Jeep Renegade es tu mejor elección.Y no hay mejor lugar para encontrarla que en JEEP RUSSONIELLO NORDELTA, una de las concesionarias más grandes y confiables del país.________________________________________¿POR QUÉ ELEGIR JEEP RUSSONIELLO NORDELTA?Más de 20 años de trayectoria en el mercado automotor.Concesionario oficial Jeep, con atención especializada y asesoramiento profesional en cada etapa de tu compra.Atención personalizada, clara y sin vueltas. Nuestro equipo está capacitado para brindarte una experiencia única.Gran stock disponible y entrega inmediata en múltiples versiones y colores.Planes de financiación exclusivos, toma de usados al mejor valor del mercado y promociones únicas.Miles de clientes satisfechos nos eligen cada año por nuestra seriedad, transparencia y compromiso.________________________________________¿QUÉ OFRECE LA NUEVA JEEP RENEGADE?Estilo sofisticado con diseño robusto y urbano.Tecnología de última generación y conectividad total.Interior amplio, cómodo y con terminaciones premium.Excelente performance tanto en ciudad como en ruta.________________________________________VENÍ A JEEP RUSSONIELLO EN NODELTA Y LLEVATE LA SUV QUE SIEMPRE SOÑASTE.Consultanos ahora y descubrí una experiencia de compra a otro nivel.¡Estamos para ayudarte!VALORAMO CONTACTO POR WHATASPP PARA MAYOR RAPIDEZ DE RESPUESTA",concesionaria
14335,Nissan,Murano,2018.0,3.5 Exclusive,Negro,Nafta,5.0,Automática,3.5,SUV,Sí,155000.0,Nissan Murano 3.5 Exclusive,31800.0,US$,"Único dueño. Todos sus service oficiales en Nissan. (El ultimo a los 154.000km)Motor 3.5 V6 de 252hp acoplado a una caja automática CVT con tracción integral.La camioneta se encuentra en excelentes condiciones, siempre atendida en taller oficial Nissan. Es una camioneta con muchisimo equipamiento, ideal para hacer viajes largos en familia!-Butacas de cuero calefaccionadas, con regulación eléctrica y memoria-Sensores de estacionamiento -Camara 360º-Sistema de audio Bose con subwoofer-Espejito retrovisor con camara y navegador (waze)-Butacas traseras reclinables -Techo eléctrico panorámico-Apertura y cierre eléctrico del portón trasero.-Rueda de auxilio con llanta sin rodar7 airbags- ABS- ESP- Isofix- Sensor de angulo ciego.Cualquier consulta es bienvenida!Para coordinar visitas mandar mensaje.",particular
10586,Nissan,Pathfinder,1992.0,2.7 4x4 D,Rojo,Diésel,5.0,Manual,2.7,SUV,,394000.0,Nissan Pathfinder 2.7 4x4 D,10000.0,US$,PRECIO CONTADO EFECTIVO U$D10.000PRECIO PERMUTA U$D12.000,concesionaria
11520,Chevrolet,Tracker,2019.0,AWD PREMIER+,Plateado,Nafta,5.0,Automática,1.8,SUV,Sí,20000.0,Chevrolet Tracker Awd Premier+,23000000.0,$,"Chervolet traker premier+ 2019 automática. 4X4Como nueva, unico dueño.Papeles al dia, lista para transferir.Sin Deudas.",particular
15448,BMW,X3,2019.0,2.0 Xdrive 30i Xline,Gris,Nafta,5.0,Automática,2.0,SUV,Sí,38000.0,BMW X3 2.0 Xdrive 30i Xline,58000.0,US$,"BMW X3 2.0 Xdrive 30i XlineExcelente estado, perteneció a flota directiva. Cubiertas nuevas, ópticas actualizadas a modelo 2023, actualización del sistema de audio e insonorización completa de cabina, polarizado de seguridad. Todos los services hechos en TREPAT, se puede consultar sin problema. NO PERMUTA.",particular
11696,Nissan,Kicks,2019.0,1.6 Advance Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,,71000.0,Nissan Kicks 1.6 Advance Cvt,25000000.0,$,El vendedor no incluyó una descripción del producto,concesionaria
12565,Volkswagen,T-Cross,2024.0,1.6 Comfortline Mt,Blanco,Nafta,5.0,Manual,1.6,SUV,Sí,1111.0,Volkswagen T-Cross 1.6 Comfortline Mt,32100000.0,$,"¡¡¡NUEVO VOLKSWAGEN T-CROSS!!! DISPONIBLE EN TODAS SUS VERSIONES TRENDLINE / COMFORTLINE / HIGHLINE- RETIRALO CON CUOTAS FIJAS EN PESOS SIN INTERES A TASA 0% CON VOLKSWAGEN(NO ES PLAN DE AHORRO) FINANCIACION- Al comprar por financiación directa con la marca, evitas pagar intereses o costos administrativos asociados a una compra convencional. Esto significa que el costo total de la compra es menor.- FINANCIACIÓN DIRECTO CON VOLSKWAGEN (CONSULTA DISPONIBILIDAD)- PROMOCION DISPONIBLE HASTA AGOTAR STOCK- SIN BANCOS NI FINANCIERAS- DESCUENTOS DISPONIBLES PARA VENTAS CORPORATIVAS- PROMOCIÓN DISPONIBLE HASTA EL DIA 30 CON PRECIO FIJO- CONDICIONES DE PAGO: PRECIO CONGELADO AL MOMENTO DE CERRAR LA OPERACIÒN. (NO VENDEMOS AUTOS CON FACTURA ABIERTA)- Aceptamos vehiculos usados en parte de pago- Ventas 0km y usados (consultar disponibilidad)- Anticipo y cuotas- Descuentos en todas las unidades- Descuentos por flotas- Te ayudamos a vender tu usado- Exclusivo llave contra llave sin perder la movilidad¡EL PRECIO PUBLICADO CORRESPONDE A UNA PROMOCIÓN DEL MES EN CURSO PARA OPERACIONES FINANCIADAS CON LA MARCA CON O SIN ENTREGA DE USADO!VENTAS A TODO EL PAÍS DE MANERA ÁGIL Y SENCILLA (MANEJO DE LA OPERACIÓN A DISTANCIA) OPCIÓN DE RETIRO EN NUESTROS CONCESIONARIOS OFICIALES O DENTRO DE TU LOCALIDAD- CONCESIONARIO VOLKSWAGEN ,BUENOS AIRESMÁS DE 50 AÑOS DE EXPERIENCIA GARANTIZAN UNA COMPRA SEGURA, STOCK DISPONIBLE, LA MEJOR ATENCIÓNASESORAMIENTO PERSONALIZADO PARA CADA CLIENTEEJECUTIVO DE VENTAS DAVID DOMINGUEZPARA MÁS INFORMACIÓN CONTACTARSE CON EL NÚMERO ANEXADO A LA PUBLICACIÓN",particular
12253,Ford,Ecosport,2020.0,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5.0,Manual,1.5,SUV,,73726.0,Ford Ecosport 1.5 Se 123cv 4x2 Manual,22200000.0,$,- CONSULTE PRECIO DE CONTADO- FINANCIACIÓN EXCLUSIVA CRÉDITOS BANCOR (Consulta  otras financiaciones disponibles)- TOMAMOS TU USADO AL MEJOR PRECIO DEL MERCADO,tienda
10783,Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,5.0,Automática,1.0,SUV,,101900.0,Volkswagen Nivus 1.0 Tsi Tiptronic Highline,29500000.0,$,El vendedor no incluyó una descripción del producto,concesionaria
10321,Jeep,Grand Cherokee,2019.0,3.6 Overland 286hp At,Blanco,Nafta,5.0,Automática,3.6,SUV,,102000.0,Jeep Grand Cherokee 3.6 Overland 286hp At,56000.0,US$,"Es 2019 pero está patentada en agosto de 2020. Todos los servicie oficialesTiene cuatro cubiertas nuevas YokohamaBatería, disco de frenos y pastillas de frenos cambiadas hace 10 meses.Muy cuidada, funciona todo perfectoPrecio de contado. Dueño directoSe entrega transferida",particular
13495,Renault,Duster,2016.0,1.6 Ph2 4x2 Privilege 110cv,Blanco,Nafta,5.0,Manual,1.6,SUV,,121000.0,Renault Duster 1.6 Ph2 4x2 Privilege 110cv,18000000.0,$,UNICA MANODOCUMENTACION AL DIAPERMUTA DE NUESTRO INTERESCONSULTE POR FINANCIACIONENTREGA INMEDIATA,concesionaria
1242,Ford,Ecosport,2014.0,1.6 Se 110cv 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,,135000.0,Ford Ecosport 1.6 Se 110cv 4x2,13950000.0,$,El vendedor no incluyó una descripción del producto,concesionaria
5518,Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,Negro,Nafta,5.0,Automática,1.3,SUV,Sí,0.0,Fiat Pulse 1.3 Drive Gse Cvt,29900000.0,$,"FIAT PULSE DRIVE 1.3 CVT, 0KM, CAJA AUTOMÁTICA, PATENTADO 2024. UNIDAD EN SALÓN CON ENTREGA INMEDIATA!!CLIMATIZADOR AUTOMÁTICO BIZONADIRECCIÓN ELÉCTRICA 4 AIRBAGSCONTROL DE TRACCIÓN Y ESTABILIDAD LLANTAS DE ALEACIÓN GRAFITOCÁMARA DE MARCHA ATRÁS PANTALLA MULTIMEDIA 12 PULGADAS CONTROL DE VELOCIDAD CRUCERO LUCES CON TECNOLOGÍA LEDCAJA AUTOMÁTICA CVT 7 VELOC SENSORES DE ESTACIONAMIENTO ALARMA Y CIERRE CENTRALIZADO A DISTPACK ELÉCTRICO RECIBO MENOR EN IMPECABLE ESTADO ÚNICAMENTE!!FINANCIO CON DNI JAF AUTO AV DEL LIBERTADOR 1848ALTA GRACIA",concesionaria
